2013-08-01,-2.0227596845076983
2013-08-02,-0.43838862559241704
2013-08-05,-0.3406398104265403
2013-08-06,-1.4174174174174174
2013-08-07,4.322188449848024
2013-08-08,-2.5815893458217474
2013-08-09,0.0
2013-08-12,-3.5333353363579003
2013-08-13,1.5833699128362702
2013-08-14,0.024630541871921183
2013-08-15,0.0
2013-08-16,-2.501707120243342
2013-08-19,-2.391581632653061
2013-08-20,3.6033333333333335
2013-08-21,-5.609756097560975
2013-08-22,2.0910810987146866
2013-08-23,-0.4755673294819827
2013-08-26,-0.8815479600280058
2013-08-27,-1.4267185473411155
2013-08-28,-0.14333333333333334
2013-08-29,-1.6655651024454725
2013-08-30,2.1898546824542517
2013-09-02,-0.24013157894736842
2013-09-03,-3.2328928817338274
2013-09-04,1.2330623306233062
2013-09-05,6.650390625
2013-09-06,-0.21062271062271062
2013-09-09,0.0
2013-09-10,-1.5993494171862292
2013-09-11,4.137654815453817
2013-09-12,-2.447058823529412
2013-09-13,1.4102564102564104
2013-09-16,-2.9846788450206247
2013-09-17,-1.110774818401937
2013-09-18,1.7416413373860182
2013-09-19,3.655389908256881
2013-09-20,-3.6525526518910576
2013-09-23,-3.188719538952111
2013-09-24,1.5401234567901234
2013-09-25,3.1946349641822893
2013-09-26,-0.5429461504227859
2013-09-27,-2.3712475082562254
2013-09-30,0.06816210187135953
2013-10-01,1.2944185903165162
2013-10-02,0.0
2013-10-03,1.046865489957395
2013-10-04,0.03939393939393939
2013-10-07,-0.49961919268849964
2013-10-08,-4.041187882405611
2013-10-09,1.1377207869759256
2013-10-10,1.4097189877348237
2013-10-11,0.1696969696969697
2013-10-14,0.6651480637813212
2013-10-15,-2.4759615384615383
2013-10-16,0.0
2013-10-17,-0.26758527358287454
2013-10-18,2.185389809699202
2013-10-21,0.2669305980445084
2013-10-22,0.3143712574850299
2013-10-23,1.4509456264775413
2013-10-24,0.017462165308498253
2013-10-25,0.3469387755102041
2013-10-28,-2.8753623188405797
2013-10-29,4.156193895870736
2013-10-30,-1.5445782443293956
2013-10-31,4.586862248610262
2013-11-01,4.796430563301729
2013-11-04,0.0
2013-11-05,0.19494739090957647
2013-11-06,-2.816863587540279
2013-11-07,-3.214049039098741
2013-11-08,-0.2687249857061178
2013-11-11,-1.4655720645198589
2013-11-12,-1.8711323576854269
2013-11-13,2.3490742416018335
2013-11-14,0.002901831055395955
2013-11-15,0.0
2013-11-18,1.274815939496376
2013-11-19,3.36734693877551
2013-11-20,-1.280923584387026
2013-11-21,-1.0939998316923336
2013-11-22,-1.6774157049106133
2013-11-25,3.7410278495549814
2013-11-26,-0.8194444444444444
2013-11-27,-1.2486002239641658
2013-11-28,-0.7540799099606078
2013-11-29,3.319136854060193
2013-12-02,-0.2654625068418172
2013-12-03,-0.07989200804429875
2013-12-04,0.5727725511898174
2013-12-05,-0.21774193548387097
2013-12-06,0.40766738660907126
2013-12-09,-1.054421768707483
2013-12-10,-2.7153978097374325
2013-12-11,-2.3614130434782608
2013-12-12,-0.7262569832402235
2013-12-13,-0.8191126279863481
2013-12-16,0.11560025432055951
2013-12-17,-1.8226488401325562
2013-12-18,2.8221574344023326
2013-12-19,-2.3274840602606783
2013-12-20,1.518840579710145
2013-12-23,0.7707736389684814
2013-12-24,0.005684563567632095
2013-12-25,0.0
2013-12-26,0.02567027952082145
2013-12-27,0.8603988603988604
2013-12-30,-0.9097035040431267
2013-12-31,0.4006933985052147
2014-01-01,-0.3922121896162528
2014-01-02,-1.3194405119202672
